DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230401572,11/6/2023 0:00,11/6/2023 0:00,2140,4,Hollenbeck,478,1,210,ROBBERY,0342 0344 1309 0337 1822,0,X,X,210,RESTAURANT/FAST FOOD,511,VERBAL THREAT,IC,Invest Cont,210,,,,3400    WHITTIER                     BL,,34.0278,-118.201
230916295,11/12/2023 0:00,11/6/2023 0:00,1,9,Van Nuys,901,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0913 0344,41,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,15500    COVELLO                      ST,,34.2075,-118.4706
230617508,11/6/2023 0:00,11/6/2023 0:00,1300,6,Hollywood,657,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 1501,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5600    SANTA MONICA                 BL,,34.0908,-118.3114
231320189,11/6/2023 0:00,11/6/2023 0:00,1100,13,Newton,1321,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,25TH                         ST,BROADWAY,34.0263,-118.2692
230916069,11/6/2023 0:00,11/6/2023 0:00,1855,9,Van Nuys,998,1,330,BURGLARY FROM VEHICLE,1300 0344 1307,35,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,12900    VENTURA                      BL,,34.1451,-118.4137
230617657,11/9/2023 0:00,11/6/2023 0:00,1,6,Hollywood,676,1,310,BURGLARY,1822 0344 0314 0354 2034,23,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,700 N  EL CENTRO                    AV,,34.0835,-118.3245
230123482,11/6/2023 0:00,11/6/2023 0:00,1630,1,Central,156,1,210,ROBBERY,1822 2004 1218 0344 0400 0416,64,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,5TH,SAN PEDRO,34.0442,-118.2439
231100907,11/7/2023 0:00,11/6/2023 0:00,2035,11,Northeast,1183,1,761,BRANDISH WEAPON,0334 1402,0,X,X,101,STREET,203,DIRK/DAGGER,AA,Adult Arrest,761,998,,,1600    MONTANA                      ST,,34.0778,-118.2567
231517201,11/7/2023 0:00,11/6/2023 0:00,1940,15,N Hollywood,1547,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300,25,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,420,,,,11400    BURBANK                      BL,,34.1722,-118.379
230716867,11/7/2023 0:00,11/6/2023 0:00,2100,7,Wilshire,743,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1307,30,F,H,101,STREET,,,IC,Invest Cont,740,,,,WILSHIRE,S  OGDEN,34.0627,-118.3593
231818990,11/6/2023 0:00,11/6/2023 0:00,1700,18,Southeast,1801,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0400 0416 0419,20,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,9300 S  HOOVER                       ST,,33.9519,-118.287
230220501,11/7/2023 0:00,11/6/2023 0:00,1255,2,Rampart,256,2,888,TRESPASSING,1822,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,888,,,,1600    WILSHIRE                     BL,,34.0554,-118.2702
230515516,11/6/2023 0:00,11/6/2023 0:00,1200,5,Harbor,511,2,624,BATTERY - SIMPLE ASSAULT,2003 0602 0913 0554 0448,59,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1400    252ND                        ST,,33.7958,-118.3012
230515503,11/6/2023 0:00,11/6/2023 0:00,600,5,Harbor,558,2,354,THEFT OF IDENTITY,377,39,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,200 N  HARBOR                       BL,,33.7442,-118.2796
231320609,11/6/2023 0:00,11/6/2023 0:00,2030,13,Newton,1309,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 1822 0432 0411,37,M,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,14TH                         ST,ALAMEDA                      ST,34.0254,-118.2392
230220797,11/7/2023 0:00,11/6/2023 0:00,1900,2,Rampart,237,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 0329 1810,30,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,200 S  UNION                        AV,,34.0637,-118.2662
231916280,11/7/2023 0:00,11/6/2023 0:00,2300,19,Mission,1994,2,624,BATTERY - SIMPLE ASSAULT,0444 1822,27,F,H,728,ELEVATOR,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8100    VAN NUYS                     BL,,34.218,-118.4488
231819000,11/6/2023 0:00,11/6/2023 0:00,2040,18,Southeast,1834,2,624,BATTERY - SIMPLE ASSAULT,0913 0602 0552 0444,28,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 E  107TH                        ST,,33.9393,-118.2652
231115503,11/7/2023 0:00,11/6/2023 0:00,2100,11,Northeast,1142,1,330,BURGLARY FROM VEHICLE,0344 0358 1609,26,F,W,101,STREET,,,IC,Invest Cont,330,,,,4600    MELBOURNE                    AV,,34.1036,-118.2896
231613827,11/6/2023 0:00,11/6/2023 0:00,1335,16,Foothill,1657,2,354,THEFT OF IDENTITY,1822 0377,44,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10200    HELENDALE                    AV,,34.2549,-118.2964
231818985,11/6/2023 0:00,11/6/2023 0:00,1930,18,Southeast,1849,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0856 1206 0416 0913 1218,60,M,B,501,SINGLE FAMILY DWELLING,308,STICK,IC,Invest Cont,230,,,,11400    CROESUS                      AV,,33.9317,-118.2336
230515654,11/10/2023 0:00,11/6/2023 0:00,1100,5,Harbor,558,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,100    SWINFORD                     ST,,33.7493,-118.279
231916453,11/10/2023 0:00,11/6/2023 0:00,1300,19,Mission,1963,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,9600    VAN NUYS                     BL,,34.2449,-118.4502
231015567,11/6/2023 0:00,11/6/2023 0:00,1030,10,West Valley,1031,1,310,BURGLARY,1822 1607 0321 0344,36,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6300    AURA                         AV,,34.1845,-118.5546
231613833,11/7/2023 0:00,11/6/2023 0:00,2100,16,Foothill,1653,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,FOOTHILL                     BL,TUJUNGA,34.2503,-118.4112
231916721,11/16/2023 0:00,11/6/2023 0:00,30,19,Mission,1969,2,940,EXTORTION,337,42,M,Z,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,9500    BARTEE                       AV,,34.2433,-118.4245
231613840,11/7/2023 0:00,11/6/2023 0:00,1430,16,Foothill,1682,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12000    PEORIA                       ST,,34.2284,-118.3942
232017872,11/13/2023 0:00,11/6/2023 0:00,2030,20,Olympic,2002,1,330,BURGLARY FROM VEHICLE,1822 0344 0386 1501,23,M,H,101,STREET,,,IC,Invest Cont,330,,,,400 N  WESTERN                      AV,,34.0799,-118.3113
231517162,11/7/2023 0:00,11/6/2023 0:00,1630,15,N Hollywood,1524,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,41,F,H,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,6300    LAUREL CANYON                BL,,34.1869,-118.3987
230319310,11/6/2023 0:00,11/6/2023 0:00,1115,3,Southwest,326,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0416 0445 2004 1218 1202,64,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,ADAMS                        BL,NORMANDIE                    AV,34.0327,-118.3002
230515529,11/6/2023 0:00,11/6/2023 0:00,1415,5,Harbor,555,2,623,BATTERY POLICE (SIMPLE),0416 0432 0917 1212 2004,0,M,O,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,623,,,,400 N  GAFFEY                       ST,,33.746,-118.2923
230617684,11/10/2023 0:00,11/6/2023 0:00,900,6,Hollywood,666,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,25,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,341,,,,6200 W  SUNSET                       BL,,34.098,-118.3237
231420043,11/6/2023 0:00,11/6/2023 0:00,1730,14,Pacific,1445,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,29,F,O,101,STREET,,,IC,Invest Cont,740,,,,12400    PACIFIC                      AV,,34.0019,-118.4345
231222650,11/7/2023 0:00,11/6/2023 0:00,2300,12,77th Street,1268,1,210,ROBBERY,0216 0416 0400 0336 1822 0601 0355,33,M,H,202,LIQUOR STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,8400 S  MAIN                         ST,,33.9628,-118.2739
232017670,11/6/2023 0:00,11/6/2023 0:00,1300,20,Olympic,2035,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0913 1206,20,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,700 S  MARIPOSA                     AV,,34.0598,-118.2987
230123469,11/6/2023 0:00,11/6/2023 0:00,1200,1,Central,185,1,210,ROBBERY,1822 0355 0334 0449 0344 1309 1272 0906,39,F,B,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,,,,1000 S  BROADWAY,,34.0409,-118.2574
230123484,11/6/2023 0:00,11/6/2023 0:00,1230,1,Central,128,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0431,67,M,A,503,HOTEL,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,,,,300 E  1ST                          ST,,34.0504,-118.2409
231818955,11/6/2023 0:00,11/6/2023 0:00,350,18,Southeast,1823,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,740,,,,9400    AVALON                       BL,,33.947,-118.2684
230816627,11/8/2023 0:00,11/6/2023 0:00,1200,8,West LA,823,2,624,BATTERY - SIMPLE ASSAULT,0400 0444 0913,42,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,800    HAVERFORD                    AV,,34.045,-118.5289
230716886,11/8/2023 0:00,11/6/2023 0:00,1730,7,Wilshire,749,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1822 0344,26,F,O,101,STREET,,,IC,Invest Cont,331,,,,800 S  WINDSOR                      BL,,34.0598,-118.3225
231916397,11/9/2023 0:00,11/6/2023 0:00,2100,19,Mission,1983,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,BURNET                       AV,CHASE                        ST,34.2246,-118.4633
231222889,11/7/2023 0:00,11/6/2023 0:00,2100,12,77th Street,1273,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,39,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,8900 S  WILTON                       PL,,33.9563,-118.3145
231517537,11/13/2023 0:00,11/6/2023 0:00,1200,15,N Hollywood,1562,2,354,THEFT OF IDENTITY,0929 0928 1822,37,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,12800    KLING                        ST,,34.1558,-118.4116
230515590,11/7/2023 0:00,11/6/2023 0:00,1700,5,Harbor,564,2,624,BATTERY - SIMPLE ASSAULT,0342 0416 1822,59,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,HARBOR,6TH,33.7387,-118.2799
231001023,11/6/2023 0:00,11/6/2023 0:00,2020,10,West Valley,1075,1,310,BURGLARY,1402 0358 1822 1609 0344 0329 1202,77,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,4900    RUPERT                       AV,,34.1588,-118.5219
231916439,11/10/2023 0:00,11/6/2023 0:00,2030,19,Mission,1991,1,330,BURGLARY FROM VEHICLE,0344 1822 1609,33,M,Z,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,15300    CABRITO                      RD,,34.2157,-118.4665
231517170,11/7/2023 0:00,11/6/2023 0:00,1000,15,N Hollywood,1527,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0417 0448,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,11200    VICTORY                      BL,,34.1867,-118.3747
230515534,11/6/2023 0:00,11/6/2023 0:00,1420,5,Harbor,504,1,761,BRANDISH WEAPON,1309 0329 0334 0421 0432 1822,44,F,W,102,SIDEWALK,205,KITCHEN KNIFE,IC,Invest Cont,761,930,,,1400 W  KNOX                         ST,,33.8542,-118.2992
230123426,11/6/2023 0:00,11/6/2023 0:00,100,1,Central,121,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 W  TEMPLE                       ST,,34.0607,-118.2494
230319751,11/6/2023 0:00,11/6/2023 0:00,1,3,Southwest,316,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 1822 0344 1606,25,F,C,101,STREET,,,IC,Invest Cont,420,,,,S  LA SALLE                     AV,W  23RD                         ST,34.0354,-118.3058
230617493,11/7/2023 0:00,11/6/2023 0:00,1700,6,Hollywood,666,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1300    WILCOX                       AV,,34.0943,-118.331
231819019,11/7/2023 0:00,11/6/2023 0:00,1700,18,Southeast,1861,1,520,VEHICLE - ATTEMPT STOLEN,1822 1307 1302 0358 0329,41,M,H,101,STREET,,,IC,Invest Cont,520,,,,11900 S  FIGUEROA                     ST,,33.9274,-118.2871
230220798,11/7/2023 0:00,11/6/2023 0:00,1130,2,Rampart,219,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1307 0329,25,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,500 N  BEAUDRY                      AV,,34.0641,-118.2503
230220443,11/6/2023 0:00,11/6/2023 0:00,500,2,Rampart,204,1,310,BURGLARY,0344 1609 1822 0325,0,X,X,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,3800 W  SUNSET                       BL,,34.0909,-118.2788
232116139,11/6/2023 0:00,11/6/2023 0:00,2035,21,Topanga,2156,1,210,ROBBERY,0906 0325 0352 0445 0945 1822,21,M,X,404,DEPARTMENT STORE,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210,,,,21900    VANOWEN                      ST,,34.1938,-118.6044
230816553,11/6/2023 0:00,11/6/2023 0:00,843,8,West LA,851,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0400 0416 2004 0356 0443,39,F,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,930,,,,12100    SANTA MONICA                 BL,,34.0405,-118.4633
230220647,11/6/2023 0:00,11/6/2023 0:00,2030,2,Rampart,219,1,330,BURGLARY FROM VEHICLE,1307 1609 0344 0329,26,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,SUNSET                       BL,BELLEVUE                     AV,34.0653,-118.2492
231916430,11/10/2023 0:00,11/6/2023 0:00,100,19,Mission,1977,1,310,BURGLARY,1822 0344 1602,0,M,O,220,NAIL SALON,,,IC,Invest Cont,310,,,,8900    WOODMAN                      AV,,34.2317,-118.4377
231015609,11/6/2023 0:00,11/6/2023 0:00,1800,10,West Valley,1039,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,1822 1606 0321,38,M,B,101,STREET,,,IC,Invest Cont,421,,,,6600    GAVIOTA                      AV,,34.1903,-118.4815
230716774,11/6/2023 0:00,11/6/2023 0:00,915,7,Wilshire,765,2,624,BATTERY - SIMPLE ASSAULT,0444 1822,63,M,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4700 W  PICO                         BL,,34.0486,-118.3383
230220477,11/6/2023 0:00,11/6/2023 0:00,1630,2,Rampart,246,2,888,TRESPASSING,0910 1501 1822 2052,0,X,X,904,MTA - RED LINE - WESTLAKE/MACARTHUR PARK,,,IC,Invest Cont,888,,,,600 S  ALVARADO                     ST,,34.0595,-118.2749
230220429,11/6/2023 0:00,11/6/2023 0:00,430,2,Rampart,247,1,310,BURGLARY,0314 1822 0344 1602 1607 1402,0,X,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,IC,Invest Cont,310,998,,,500 S  BURLINGTON                   AV,,34.0588,-118.2706
232116280,11/9/2023 0:00,11/6/2023 0:00,1930,21,Topanga,2155,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 0930 0344,37,M,Z,108,PARKING LOT,,,IC,Invest Cont,420,,,,6100    NEVADA                       AV,,34.1809,-118.6089
231916446,11/10/2023 0:00,11/6/2023 0:00,805,19,Mission,1963,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1300,24,M,H,102,SIDEWALK,,,IC,Invest Cont,740,,,,9800    VESPER                       AV,,34.2482,-118.4502
231517166,11/7/2023 0:00,11/6/2023 0:00,1235,15,N Hollywood,1543,2,624,BATTERY - SIMPLE ASSAULT,1202 0913 0444,75,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5400    HERMITAGE                    AV,,34.1687,-118.4003
230123971,11/13/2023 0:00,11/6/2023 0:00,1230,1,Central,143,1,310,BURGLARY,0344 1822,30,M,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,400 S  SPRING                       ST,,34.0488,-118.25
231222714,11/6/2023 0:00,11/6/2023 0:00,1820,12,77th Street,1249,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0361 0913 0603 2021 0416 0400 0329,36,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,400 W  FLORENCE                     AV,,33.979,-118.2839
230617476,11/6/2023 0:00,11/6/2023 0:00,300,6,Hollywood,638,1,648,ARSON,1822 1607 0329,87,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,648,,,,1800 N  WILTON                       PL,,34.1035,-118.3137
230123494,11/7/2023 0:00,11/6/2023 0:00,2100,1,Central,195,2,624,BATTERY - SIMPLE ASSAULT,0400 0913 0444,29,F,H,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,200 E  WASHINGTON                   BL,,34.0308,-118.2638
230916039,11/6/2023 0:00,11/6/2023 0:00,950,9,Van Nuys,939,2,860,BATTERY WITH SEXUAL CONTACT,0448 1822,17,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,860,,,6100    COLDWATER CANYON             AV,,34.1781,-118.4179
231600820,11/8/2023 0:00,11/6/2023 0:00,1000,16,Foothill,1656,2,354,THEFT OF IDENTITY,1402,32,M,H,602,BANK,,,IC,Invest Cont,354,998,,,8500    FOOTHILL                     BL,,34.2597,-118.3179
231717276,11/6/2023 0:00,11/6/2023 0:00,1500,17,Devonshire,1761,1,210,ROBBERY,1402 1409 0104 2004 1822 0387 0344 0334 0329,42,F,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,210,998,,,21400    PLUMMER                      ST,,34.2427,-118.5976
231015576,11/6/2023 0:00,11/6/2023 0:00,1903,10,West Valley,1097,1,310,BURGLARY,0358 1609 0344 1822 0329 0321,66,F,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4200    LOUISE                       AV,,34.1475,-118.5067
230816541,11/6/2023 0:00,11/6/2023 0:00,630,8,West LA,897,2,624,BATTERY - SIMPLE ASSAULT,400,68,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,3100 S  CANFIELD                     AV,,34.0323,-118.3964
230515546,11/7/2023 0:00,11/6/2023 0:00,1400,5,Harbor,525,1,510,VEHICLE - STOLEN,,0,,,701,HOSPITAL,,,IC,Invest Cont,510,,,,700 W  E                            ST,,33.7752,-118.2699
231916273,11/7/2023 0:00,11/6/2023 0:00,610,19,Mission,1925,1,761,BRANDISH WEAPON,1218 0913 0334 0443,31,F,H,108,PARKING LOT,205,KITCHEN KNIFE,IC,Invest Cont,761,930,,,12200    FRANK MODUGNO                DR,,34.2928,-118.4493
231115513,11/7/2023 0:00,11/6/2023 0:00,1730,11,Northeast,1142,1,520,VEHICLE - ATTEMPT STOLEN,0358 1612,36,F,W,101,STREET,,,IC,Invest Cont,520,,,,4400    CROMWELL                     AV,,34.1145,-118.2857
232116137,11/6/2023 0:00,11/6/2023 0:00,2105,21,Topanga,2126,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,29,M,X,208,AUTO SALES LOT,,,IC,Invest Cont,740,,,,21300    ROSCOE                       BL,,34.2199,-118.5951
231222670,11/7/2023 0:00,11/6/2023 0:00,1700,12,77th Street,1268,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,8200 S  MAIN                         ST,,33.9654,-118.2739
231916262,11/6/2023 0:00,11/6/2023 0:00,1410,19,Mission,1915,1,310,BURGLARY,1609 0344,57,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14500    LYLE                         ST,,34.3055,-118.4503
230220560,11/6/2023 0:00,11/6/2023 0:00,1720,2,Rampart,299,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1501 0444,34,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,1300    TOBERMAN                     ST,,34.0442,-118.2759
232017674,11/6/2023 0:00,11/6/2023 0:00,2000,20,Olympic,2081,1,761,BRANDISH WEAPON,0334 0387 0917 1236 1822 0319,47,M,B,402,MARKET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,,,,1700 S  WESTERN                      AV,,34.0418,-118.3134
231222601,11/6/2023 0:00,11/6/2023 0:00,5,12,77th Street,1204,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,44,M,H,101,STREET,,,IC,Invest Cont,740,,,,1100 W  45TH                         ST,,34.0027,-118.2938
230123518,11/6/2023 0:00,11/6/2023 0:00,1845,1,Central,182,1,330,BURGLARY FROM VEHICLE,0329 1822 1300 1609 0344 1307,31,F,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,1200 S  FIGUEROA                     ST,,34.0419,-118.2669
231320201,11/6/2023 0:00,11/6/2023 0:00,715,13,Newton,1367,2,888,TRESPASSING,2215,0,M,H,154,TRAIN TRACKS,,,IC,Invest Cont,888,,,,LONG BEACH                   AV,VERNON,34.0039,-118.2431
230319326,11/6/2023 0:00,11/6/2023 0:00,640,3,Southwest,393,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0104 0329 1822 2004,22,X,X,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,740,,,,4200    CRENSHAW                     BL,,34.0084,-118.3351
231717297,11/7/2023 0:00,11/6/2023 0:00,1600,17,Devonshire,1772,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,20000    PRAIRIE                      ST,,34.2392,-118.5696
230123483,11/6/2023 0:00,11/6/2023 0:00,1520,1,Central,185,1,220,ATTEMPTED ROBBERY,0216 0906 1822 0400 0416,32,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,220,,,,200 E  OLYMPIC                      BL,,34.0396,-118.2558
231320218,11/6/2023 0:00,11/6/2023 0:00,949,13,Newton,1303,1,330,BURGLARY FROM VEHICLE,0344 1822,39,F,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,1000    TOWNE                        AV,,34.0342,-118.2496
231222634,11/6/2023 0:00,11/6/2023 0:00,640,12,77th Street,1219,1,520,VEHICLE - ATTEMPT STOLEN,1609 1822 0329 0216,21,F,H,101,STREET,,,IC,Invest Cont,520,,,,400 W  52ND                         PL,,33.995,-118.2807
231115451,11/6/2023 0:00,11/6/2023 0:00,815,11,Northeast,1118,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,500    NOLDEN                       ST,,34.1152,-118.1962
230220677,11/9/2023 0:00,11/6/2023 0:00,1447,2,Rampart,236,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0344 0325 1822,23,M,H,301,GAS STATION,,,IC,Invest Cont,442,,,,2000    BEVERLY                      BL,,34.066,-118.2688
231419891,11/6/2023 0:00,11/6/2023 0:00,1145,14,Pacific,1483,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0913 1814,0,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,8000 W  MANCHESTER                   AV,,33.9591,-118.4363
